,Startup_name,Status,Hype_score,Risk_score,Basic_Review,InvRating,Post-ICO,Raised,ICO_start_date,ICO_end_date,ICO_token_supply,Hard_cap_size,Registration_Country,Ticker,Type,Additional_Token_Emission,Accepted_Currencies,Pre-sale_start_date,Pre-sale_end_date,Registration_Year,Pre-sale_token_supply,Soft_cap,Country_Limitations,ICO_Platform,Dev_rating,T_Utility_token,T_Cryptocurrency,T_Security,Roi_ETH,USD_cap,ROI_coin,Chek,Error,Trends,ROI_coin_up,ROI_coin_down
2579,RLcoin,4.0,1.0,,0.0,,Votefor...,0,2018-04-16,2018-05-16,8000000000.0,5653760.0,Singapore,RLO,Cryptocurrency,0.0,3.0,2018-03-26,2018-04-15,2017.0,3000000000.0,3000ETH,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2580,UnitedCryptoMiningGroup,4.0,1.0,,0.0,,Votefor...,46595233,2018-04-16,2018-06-24,111000000.0,,,UCMG,Utility-token,0.0,3.0,2018-04-09,2018-04-15,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,1.4301488824840118,,
2581,MTCash(MTC),4.0,0.0,,0.0,,Votefor...,0,2018-04-16,2018-04-30,300000000.0,30929000.0,,MTC,Utility-token,0.0,1.0,2018-03-05,2018-04-15,,,15000ETH,,,0.0,1.0,0.0,0.0,,966878.179973,-86.29,1.0,,,,-86.29
2582,ZANTEPAY,4.0,2.0,2.0,0.0,,Votefor...,0,2018-04-15,2018-06-15,570000000.0,,Estonia,ZNX,Cryptocurrency,0.0,1.0,2018-03-15,2018-04-14,2017.0,30000000.0,,,,1.0,1.0,0.0,0.0,,,,1.0,,,,
2583,Onetotwo,4.0,1.0,,0.0,,Votefor...,0,2018-04-15,2018-06-15,3900000.0,2925060.0,,OTT,Security,0.0,2.0,2018-03-15,2018-04-15,,2100000.0,3900ETH,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2584,Fiancia,4.0,2.0,2.0,0.0,,Votefor...,0,2018-04-15,2018-06-15,45000000.0,14625300.0,United Kingdom,FIN,Utility-token,0.0,4.0,2018-03-01,2018-03-31,,6000000.0,3000ETH,,,0.0,1.0,0.0,0.0,,4040441.6976699997,-86.0501,1.0,,,,-86.0501
2585,MoneyKing,4.0,1.0,,0.0,,Votefor...,0,2018-04-15,2018-06-30,800000000.0,,,MOK,Utility-token,0.0,5.666666666666668,2018-04-01,2018-04-14,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2586,MenuBuzz,4.0,1.0,,0.0,,Votefor...,0,2018-04-15,2018-05-15,,26800000.0,Ireland,MENU,Utility-token,0.0,2.0,2018-04-07,2018-04-14,,,1000000,,,0.0,0.0,0.0,1.0,,,,1.0,,,,
2587,Whyral,4.0,1.0,2.0,0.0,,Votefor...,600000,2018-04-15,2018-08-15,103497402.0,4961640.0,Singapore,WRL,Utility-token,0.0,1.0,,,2017.0,,4500ETH,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2588,BIORITMAI,4.0,1.0,,0.0,,Votefor...,0,2018-04-15,2018-06-15,79000000.0,121273000.0,,BRM,Utility-token,0.0,2.0,2018-01-29,2018-02-12,,1379000.0,60000000,11.0,,1.0,1.0,0.0,0.0,,1088059.07226,-96.9551,1.0,,0.005326672484877668,,-96.9551
2589,Cryptohawk,4.0,2.0,3.0,0.0,,Votefor...,0,2018-04-15,2018-07-15,150000000.0,6000000.0,Switzerland,HAWK,Utility-token,0.0,10.0,,,,,500000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2590,AIREN,4.0,1.0,,0.0,,Votefor...,19000000,2018-04-15,2018-05-15,45000000.0,19000000.0,,AIRE,Utility-token,0.0,1.0,2018-04-01,2018-04-14,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,4.263123840156017,,
2591,BaaSid,4.0,2.0,,0.0,,Votefor...,5290000,2018-04-15,2018-05-31,1600000000.0,6060920.0,,BAS,Utility-token,0.0,1.0,,,,,2000ETH,,,0.0,1.0,0.0,0.0,0.23,556567099.61,164.68200000000004,1.0,,1.8787986045277478,164.68200000000004,
2592,eMarketChain,4.0,1.0,3.0,0.0,,Votefor...,0,2018-04-15,2018-05-29,,18130900.0,,EMAC,Utility-token,0.0,1.0,2018-04-15,2018-04-29,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2593,Lunes,4.0,2.0,2.0,0.0,,Votefor...,2300799,2018-04-15,2018-05-30,240000000.0,57800000.0,,LNS,Utility-token,0.0,3.0,2018-02-26,2018-03-30,,210000000.0,10920000,5.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2594,Lunes,4.0,2.0,2.0,0.0,,Votefor...,2300799,2018-04-15,2018-05-30,240000000.0,57800000.0,,LNS,Utility-token,0.0,3.0,2018-02-26,2018-03-30,,210000000.0,10920000,5.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2595,SuccessLifeToken,4.0,2.0,,0.0,,Votefor...,8000000,2018-04-15,2018-05-31,,27000000.0,Singapore,STL,Utility-token,0.0,1.0,,,2017.0,,2000000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2596,Noscam,4.0,2.0,,0.0,,Votefor...,0,2018-04-15,2018-05-30,2250000000.0,15000000.0,,NSC,Security,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2597,Nova,4.0,2.0,,0.0,,Votefor...,0,2018-04-15,2018-09-15,510000000.0,32000000.0,Switzerland,NKT,Utility-token,0.0,1.0,2018-03-15,2018-04-15,,,2500000USD (fiat),,,1.34,1.0,0.0,0.0,,,,1.0,,,,
2598,Proximax,4.0,2.0,,0.0,,Votefor...,28712307,2018-04-15,2018-04-25,5000000000.0,,,XPX,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,26379200.5178,-13.9026,1.0,,,,-13.9026
2599,XefoCoin,4.0,1.0,,0.0,,Votefor...,0,2018-04-15,2018-07-15,50000000.0,,United States,XEF,Utility-token,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2600,iPay,4.0,2.0,3.0,0.0,,Votefor...,0,2018-04-15,2018-06-06,89000000.0,,,IPAY,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2601,InvoxFinance,4.0,3.0,2.0,0.0,,Votefor...,4188110,2018-04-15,2018-05-14,,17000000.0,Australia,INVOX,Utility-token,0.0,1.0,2018-03-15,2018-03-24,2017.0,,,,,0.0,1.0,0.0,0.0,,,,1.0,,0.3517282042706919,,
2602,InvoxFinance,4.0,3.0,2.0,0.0,,Votefor...,4188110,2018-04-15,2018-05-14,,17000000.0,Australia,INVOX,Utility-token,0.0,1.0,2018-03-15,2018-03-24,2017.0,,,,,0.0,1.0,0.0,0.0,,,,1.0,,0.3517282042706919,,
2603,Lendingblock,4.0,2.0,2.0,0.0,,Votefor...,10000000,2018-04-15,2018-04-22,100000000.0,9500000.0,,LND,Utility-token,0.0,1.0,2018-04-07,2018-04-14,,450000000.0,,3.0,,0.0,1.0,0.0,0.0,,4018823.1083199997,-80.0708,1.0,,0.8490780298138094,,-80.0708
2604,Squarex,4.0,1.0,,0.0,,Votefor...,0,2018-04-15,2018-03-30,500000000.0,74136600.0,,SQEX,Security,0.0,1.0,2018-03-01,2018-03-15,,15000000.0,,,,1.0,1.0,0.0,0.0,,,,1.0,,,,
2605,DigitalTicks,4.0,2.0,,0.0,,Votefor...,30000000,2018-04-15,2018-06-15,,,,DTX,,0.0,,2018-03-25,2018-04-10,,,,,,0.0,1.0,0.0,0.0,,1626708.2834,-22.3297,1.0,,,,-22.3297
2606,Raison,4.0,1.0,2.0,0.0,,Votefor...,1000000,2018-04-15,2018-05-31,3320000.0,43030800.0,,RSN,Utility-token,0.0,2.0,2017-12-06,2017-12-20,,200000.0,6147250,,,0.0,1.0,0.0,0.0,,,,1.0,,0.07188396561615505,,
2607,Qompass,4.0,3.0,3.0,0.0,,Votefor...,2000000,2018-04-15,2018-05-30,19800000.0,10000000.0,,QPSE,Utility-token,0.0,2.0,2018-04-05,2018-04-13,,,5000000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2608,BasisNeuro,4.0,2.0,,0.0,,Votefor...,0,2018-04-15,2018-05-15,60000000.0,30000000.0,Cayman Islands,SDK,Utility-token,0.0,3.0,2018-02-20,,,,5000000,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2609,Arcona,4.0,3.0,2.0,0.0,,Votefor...,3700000,2018-04-15,2018-07-14,,25000000.0,,ARC,Utility-token,0.0,,2018-01-24,2018-02-24,,,2746ETH,,,0.0,1.0,0.0,0.0,<0.01,85783.82701960001,-52.6376,1.0,,0.0,,-52.6376
2610,Wixlar,4.0,1.0,3.0,0.0,,Votefor...,0,2018-04-15,2018-09-30,1500000.0,17866500.0,,WIX,Cryptocurrency,0.0,5.0,,,,,4764400,4.0,,0.14286,1.0,0.0,0.0,,1354522.70795,-45.7021,1.0,,1.3305383241547633,,-45.7021
2611,Wixlar,4.0,1.0,3.0,0.0,,Votefor...,0,2018-04-15,2018-09-30,1500000.0,17866500.0,,WIX,Cryptocurrency,0.0,5.0,,,,,4764400,4.0,,0.14286,1.0,0.0,0.0,,1354522.70795,-45.7021,1.0,,1.3305383241547633,,-45.7021
2612,OpenPoll,4.0,1.0,2.0,0.0,,Votefor...,0,2018-04-15,2018-05-15,120000000.0,8500000.0,United States,POL,Utility-token,0.0,2.0,2018-02-04,2018-03-04,,,1500000USD (fiat),,,0.0,1.0,0.0,0.0,,42016210.5678,-86.63600000000002,1.0,,0.262781135539766,,-86.63600000000002
2613,ConcertVR,4.0,2.0,,0.0,,Votefor...,2854941,2018-04-15,2018-12-31,400000000.0,17623300.0,Germany,CVT,Utility-token,0.0,1.0,2018-02-23,2018-03-01,2018.0,8000000.0,2500000USD (fiat),,1.0,4.0,1.0,0.0,0.0,,16103725.4444,-72.3694,1.0,,0.2293697282889222,,-72.3694
2614,Bithium,4.0,0.0,4.0,0.0,,Votefor...,0,2018-04-14,2018-05-31,2000000.0,,,BTH,Utility-token,0.0,4.333333333333333,,,,,,2.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2615,FTWcoin,4.0,2.0,,0.0,,Votefor...,0,2018-04-14,2018-07-18,60000000.0,,,FTW,Security,0.0,1.0,,,,,,,,1.0,1.0,0.0,0.0,,,,1.0,,,,
2616,BananaPapa(BPC),4.0,1.0,,0.0,,Votefor...,0,2018-04-14,2018-05-28,,,,BPC,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2617,Cedex,4.0,2.0,,0.0,,Votefor...,20142546,2018-04-13,2018-04-11,50000000.0,40000000.0,,CEDEX,Cryptocurrency,0.0,,2018-03-16,2018-01-26,,25000000.0,,,,1.0,1.0,0.0,0.0,,,-67.6033,1.0,,0.16176791868128604,,-67.6033
2618,PIXCoin,4.0,1.0,,0.0,,Votefor...,0,2018-04-12,2018-07-23,75000000.0,19295000.0,,PIXC,Cryptocurrency,0.0,1.0,,,,,1000BTC,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2619,Usereum,4.0,0.0,,0.0,,Votefor...,0,2018-04-12,2018-05-26,10500000.0,,Philippines,USR,Security,0.0,1.0,2018-03-11,2018-03-26,2017.0,,2500000,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2620,XchangeRate,4.0,2.0,,0.0,,Votefor...,10629000,2018-04-12,2018-05-09,160000000.0,12020300.0,Seychelles,XRR,Utility-token,0.0,2.0,2018-03-20,2018-04-05,,52000000.0,2000ETH,5.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.016834171580046988,,
2621,XchangeRate,4.0,2.0,,0.0,,Votefor...,10629000,2018-04-12,2018-05-09,160000000.0,12020300.0,Seychelles,XRR,Utility-token,0.0,2.0,2018-03-20,2018-04-05,,52000000.0,2000ETH,5.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.016834171580046988,,
2622,Waltix,4.0,1.0,3.0,0.0,,Votefor...,0,2018-04-12,2018-07-12,10000000.0,25000000.0,,WLTX,Utility-token,0.0,2.0,2018-03-12,2018-04-12,,5000000.0,5000000,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2623,CyberSmartCoin,4.0,1.0,,0.0,,Votefor...,0,2018-04-12,2018-07-12,15000000.0,,,CBST,Utility-token,0.0,3.0,,,,,,,6.0,0.0,1.0,0.0,0.0,,,,1.0,,,,
2624,GoldenResources,4.0,1.0,,0.0,,Votefor...,0,2018-04-12,2018-06-12,31500000.0,35000000.0,Russian Federation,GDR,Utility-token,0.0,2.0,2018-02-27,2018-03-27,2013.0,3750000.0,10000000,,1.0,0.0,1.0,0.0,0.0,,,,1.0,,,,
2625,BitRewards,4.0,3.0,2.0,0.0,,Votefor...,6441000,2018-04-12,2018-05-31,1089000000.0,15000000.0,,BIT,Utility-token,0.0,1.0,2018-04-09,2018-04-11,,191000000.0,3000000,,,0.0,1.0,0.0,0.0,0.07,,975.797,1.0,,0.08283636300908957,975.797,
2626,Berith,4.0,2.0,,0.0,,Votefor...,9484767,2018-04-11,2018-04-27,,,Singapore,BRT,Utility-token,0.0,2.0,2018-03-26,2018-03-30,2017.0,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2627,Sonder,4.0,2.0,,0.0,,Votefor...,5742578,2018-04-11,2018-05-31,168000000.0,6000000.0,Latvia,SNR,Utility-token,0.0,1.0,2018-03-25,2018-04-10,2017.0,,,3.0,,0.08333,1.0,0.0,0.0,,46998.6155595,-87.2814,1.0,,0.13593697568850954,,-87.2814
2628,TokenSpeed,4.0,1.0,,0.0,,Votefor...,654,2018-04-11,2018-05-11,1300000000.0,,,TSP,Utility-token,0.0,1.6666666666666667,2018-03-23,2018-03-30,,200000000.0,,2.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2629,IryoNetwork,4.0,2.0,2.0,0.0,,Votefor...,0,2018-04-11,2018-04-17,,26000000.0,,IRYO,Utility-token,0.0,2.0,2018-03-28,2018-04-10,,,8000000USD (fiat),3.0,,0.07692,1.0,0.0,0.0,,,,1.0,,,,
2630,BitlemNetwork,4.0,1.0,3.0,0.0,,Votefor...,0,2018-04-11,2018-05-16,40000000.0,45000000.0,,BTLM,Utility-token,0.0,2.0,2018-03-28,2018-04-10,,30000000.0,3000000USD (fiat),2.0,,0.0,0.0,0.0,1.0,,,,1.0,,,,
2631,RootProject,4.0,3.0,2.0,0.0,,Votefor...,158774,2018-04-10,2018-04-13,,,,ROOTS,Utility-token,0.0,2.0,2017-07-09,2017-07-27,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,0.6567132227559037,,
2632,PrivelegeCoin,4.0,1.0,4.0,0.0,,Votefor...,0,2018-04-10,2018-05-10,,,,XPV,Cryptocurrency,0.0,1.0,,,,,,,,0.31875,1.0,0.0,0.0,,,,1.0,,,,
2633,PrivelegeCoin,4.0,1.0,4.0,0.0,,Votefor...,0,2018-04-10,2018-05-10,,,,XPV,Cryptocurrency,0.0,1.0,,,,,,,,0.31875,1.0,0.0,0.0,,,,1.0,,,,
2634,Blok,4.0,3.0,3.0,0.0,,Votefor...,550000,2018-04-10,2018-05-10,234000000.0,29668000.0,Cayman Islands,BLK,Utility-token,0.0,1.0,2018-03-13,2018-03-10,,29500000.0,,2.0,,0.0,0.0,1.0,0.0,,7313839.42204,909.627,1.0,,0.8118222012329085,909.627,
2635,Marginless,4.0,3.0,2.0,0.0,,Votefor...,4990150,2018-04-10,2018-05-31,,12121800.0,,MRS,Utility-token,0.0,1.0,,,,,4000ETH,,,0.0,1.0,0.0,0.0,,,-12.2783,1.0,,,,-12.2783
2636,Unibright,4.0,3.0,,0.0,,Votefor...,13542375,2018-04-10,2018-05-10,100500000.0,13542400.0,Germany,UBT,Utility-token,0.0,2.0,,,,,2200000USD (fiat),,,0.0,1.0,0.0,0.0,,3350279.18071,-87.8214,1.0,,0.7944917334288081,,-87.8214
2637,DRIVERO,4.0,1.0,,0.0,,Votefor...,0,2018-04-10,2018-05-10,30000000.0,,,DRV,Utility-token,0.0,1.0,2018-02-19,2018-03-21,,2400000.0,500ETH,,,0.0,0.0,1.0,0.0,,,,1.0,,,,
2638,DRIVERO,4.0,1.0,,0.0,,Votefor...,0,2018-04-10,2018-05-10,30000000.0,,,DRV,Utility-token,0.0,1.0,2018-02-19,2018-03-21,,2400000.0,500ETH,,,0.0,0.0,1.0,0.0,,,,1.0,,,,
2639,CashBet,4.0,2.0,2.0,0.0,,Votefor...,0,2018-04-10,2018-04-27,430000000.0,,United States,CBC,Cryptocurrency,0.0,3.0,2018-01-24,2018-02-20,,,25000,,,0.0,1.0,0.0,0.0,0.04,1487513.1476200004,-97.1615,1.0,,0.9513111437052312,,-97.1615
2640,Kijash,4.0,0.0,4.0,0.0,,Votefor...,0,2018-04-10,2018-05-09,60000000.0,,United Kingdom,KJH,Utility-token,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2641,Pryvate,4.0,1.0,2.0,0.0,,Votefor...,0,2018-04-09,2018-06-22,,,,PVC,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2642,Pryvate,4.0,1.0,2.0,0.0,,Votefor...,0,2018-04-09,2018-06-22,,,,PVC,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2643,Travelkoin,4.0,1.0,,0.0,,Votefor...,0,2018-04-09,2018-04-14,31000000.0,17597600.0,Singapore,TKT,Utility-token,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,,-41.8202,1.0,,,,-41.8202
2644,BlockNubie,4.0,1.0,3.0,0.0,,Votefor...,0,2018-04-09,2018-04-23,,25000000.0,,NUB,Utility-token,0.0,1.0,2018-04-02,2018-04-16,,,,7.0,,0.0,1.0,0.0,0.0,,186724.845394,-98.3089,1.0,,0.3114177050338464,,-98.3089
2645,MIRCoin(MIR),4.0,1.0,,0.0,,Votefor...,0,2018-04-09,2018-05-27,600000000.0,,,MIR,Cryptocurrency,0.0,1.0,,,,,100000000USD (fiat),,,0.0,1.0,0.0,0.0,,4102921.51499,-82.6541,1.0,,,,-82.6541
2646,Pentacore,4.0,1.0,3.0,0.0,,Votefor...,0,2018-04-09,2018-05-09,,,,PENT,Utility-token,0.0,1.0,,,,,,2.0,,0.0,0.0,1.0,0.0,,7037051.01958,-98.57,1.0,,0.06731207307266547,,-98.57
2647,Countinghouse,4.0,2.0,3.0,0.0,,Votefor...,4715000,2018-04-09,2018-05-15,14585000.0,,Seychelles,CHT,Security,0.0,1.0,2018-04-03,2018-04-09,,,,,,0.0,1.0,0.0,0.0,,,-7.944260000000001,1.0,,,,-7.944260000000001
2648,EthereumSlotMachine,4.0,2.0,,0.0,,Votefor...,0,2018-04-09,2018-05-29,,,,EST,Utility-token,0.0,1.0,,,,,,,,0.0,0.0,1.0,0.0,,,-87.4495,1.0,,,,-87.4495
2649,EthereumSlotMachine,4.0,2.0,,0.0,,Votefor...,0,2018-04-09,2018-05-29,,,,EST,Utility-token,0.0,1.0,,,,,,,,0.0,0.0,1.0,0.0,,,-87.4495,1.0,,,,-87.4495
2650,Welltrado,4.0,2.0,,0.0,,Votefor...,3339641,2018-04-09,2018-06-04,65000000.0,,,WTL,Utility-token,0.0,1.0,,,,,,5.0,,0.0,1.0,0.0,0.0,,1168017.2944200002,-63.4423,1.0,,0.2523434740497404,,-63.4423
2651,Welltrado,4.0,2.0,,0.0,,Votefor...,3339641,2018-04-09,2018-06-04,65000000.0,,,WTL,Utility-token,0.0,1.0,,,,,,5.0,,0.0,1.0,0.0,0.0,,1168017.2944200002,-63.4423,1.0,,0.2523434740497404,,-63.4423
2652,Papereum,4.0,0.0,,0.0,,Votefor...,0,2018-04-09,2018-04-29,100000.0,,,PPRM,Utility-token,0.0,1.0,2018-02-19,2018-04-08,,,,,,0.0,0.0,1.0,0.0,,,,1.0,,,,
2653,GNCompass,4.0,1.0,3.0,0.0,,Votefor...,0,2018-04-09,2018-04-30,100000000.0,,,GNCT,Utility-token,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2654,Cryptostarter,4.0,1.0,,0.0,,Votefor...,0,2018-04-09,2018-05-09,,,,CST,Utility-token,0.0,1.0,2018-01-22,2018-02-22,,,,,,0.0,1.0,0.0,0.0,,160881.891025,-89.8047,1.0,,0.6721909298354821,,-89.8047
2655,FutureCoinLight,4.0,1.0,,0.0,,Votefor...,0,2018-04-09,2018-05-09,5000000.0,,,FTC,Utility-token,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,5359353.51368,-95.1011,1.0,,,,-95.1011
2656,Enkidu,4.0,2.0,2.0,0.0,,Votefor...,625810,2018-04-09,2018-05-09,1500000000.0,30000000.0,Singapore,ENK,Utility-token,0.0,1.0,2018-06-15,2018-08-15,,22500000.0,5000000USD (fiat),3.0,,0.0,1.0,0.0,0.0,,,,1.0,,1.0696074305281529,,
2657,VARcrypt,4.0,1.0,3.0,0.0,,Votefor...,0,2018-04-09,2018-05-14,44000000.0,,,VAR,Utility-token,0.0,,2018-01-04,2018-02-04,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2658,TaklimakanNetwork,4.0,2.0,,0.0,,Votefor...,5024056,2018-04-09,2018-06-09,550000000.0,44877600.0,,TKLN,Utility-token,0.0,1.0,2017-12-11,2018-01-11,,100000000.0,3333ETH,4.0,,0.07143,1.0,0.0,0.0,,,,1.0,,0.025762224169328347,,
2659,CosplayToken,4.0,2.0,2.0,0.0,,Votefor...,0,2018-04-09,2018-04-23,400000000.0,,,COT,Utility-token,0.0,1.0,2018-03-01,2018-04-08,,,,3.0,,0.0,1.0,0.0,0.0,,613252.136975,-31.6617,1.0,,,,-31.6617
2660,ROSCAcoin,4.0,1.0,,0.0,,Votefor...,0,2018-04-08,2018-05-08,1500000000.0,,,RCA,Utility-token,0.0,2.0,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2661,DigitalWay,4.0,1.0,2.0,0.0,,Votefor...,0,2018-04-08,2018-04-28,275000000.0,20000000.0,Hong Kong,WEI,Security,0.0,1.0,2018-03-28,2018-04-07,,,,4.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2662,ModernCoin,4.0,1.0,,0.0,,Votefor...,0,2018-04-08,2018-05-08,2000000.0,,,MDRN,Cryptocurrency,0.0,1.0,2018-02-18,2018-04-08,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2663,LidyaCoin,4.0,1.0,,0.0,,Votefor...,0,2018-04-08,2018-04-22,155000000.0,,,LDC,Utility-token,0.0,1.0,2018-03-30,2018-04-04,,5000000.0,,,,0.0,1.0,0.0,0.0,,74862.6325072,-99.891,1.0,,,,-99.891
2664,KASH,4.0,2.0,,0.0,,Votefor...,0,2018-04-08,2018-07-08,50000000.0,6685110.0,,KASH,Utility-token,0.0,,,,,,5500ETH,3.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2665,BitAcross,4.0,1.0,,0.0,,Votefor...,0,2018-04-08,2018-05-22,27000000.0,,Switzerland,BCS,Cryptocurrency,0.0,1.0,2018-04-01,2018-04-07,,648000.0,,3.0,,0.0303,1.0,0.0,0.0,,,,1.0,,,,
2666,JointVentures,4.0,2.0,,0.0,,Votefor...,2000000,2018-04-07,2018-05-06,616000000.0,9879880.0,,JOINT,Utility-token,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,33753.022318799995,-67.57600000000001,1.0,,1.024771022656542,,-67.57600000000001
2667,JointVentures,4.0,2.0,,0.0,,Votefor...,2000000,2018-04-07,2018-05-06,616000000.0,9879880.0,,JOINT,Utility-token,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,33753.022318799995,-67.57600000000001,1.0,,1.024771022656542,,-67.57600000000001
2668,MoonFunding,4.0,1.0,,0.0,,Votefor...,0,2018-04-06,2018-05-31,33000000.0,1300000.0,United Kingdom,MF,Security,0.0,5.666666666666668,,,,,,,,0.0,0.0,0.0,1.0,,23411159.6299,-84.479,1.0,,,,-84.479
2669,Aircoin,4.0,1.0,,0.0,,Votefor...,27987875,2018-04-06,2018-04-16,,18931800.0,,ACT,Utility-token,0.0,1.0,,,,,,4.0,,0.0,1.0,0.0,0.0,,10544812.5319,-94.8155,1.0,,,,-94.8155
2670,StasyQ,4.0,2.0,,0.0,,Votefor...,0,2018-04-06,2018-06-05,245000000.0,12164600.0,,SQOIN,Utility-token,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2671,Vipe,4.0,1.0,,0.0,,Votefor...,0,2018-04-06,2018-04-28,45000000.0,,,VPE,Utility-token,0.0,1.0,2018-03-25,2018-04-04,,15000000.0,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2672,Quifas,4.0,2.0,3.0,0.0,,Votefor...,414378,2018-04-06,2018-05-07,100000000.0,35000000.0,Seychelles,QFS,Utility-token,0.0,2.0,2018-03-09,2018-03-23,2018.0,,3000000USD (fiat),2.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.0,,
2673,Quifas,4.0,2.0,3.0,0.0,,Votefor...,414378,2018-04-06,2018-05-07,100000000.0,35000000.0,Seychelles,QFS,Utility-token,0.0,2.0,2018-03-09,2018-03-23,2018.0,,3000000USD (fiat),2.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.0,,
2674,Photochain,4.0,2.0,2.0,0.0,,Votefor...,0,2018-04-06,2018-06-30,165723285.0,,Estonia,PHOTON,Utility-token,0.0,2.0,,,,,,,,0.0,1.0,0.0,0.0,,407617.353634,172.331,1.0,,0.0,172.331,
2675,NEST,4.0,1.0,,0.0,,Votefor...,0,2018-04-05,2018-06-01,88000000.0,300000000.0,,NEST,Utility-token,0.0,4.0,2018-03-01,2018-03-31,,,15000000,2.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2676,NEST,4.0,1.0,,0.0,,Votefor...,0,2018-04-05,2018-06-01,88000000.0,300000000.0,,NEST,Utility-token,0.0,4.0,2018-03-01,2018-03-31,,,15000000,2.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2677,Sooloox,4.0,1.0,3.0,0.0,,Votefor...,0,2018-04-05,2018-05-05,30000000.0,30000000.0,,CAK,Utility-token,0.0,1.0,2018-04-16,2018-04-22,2017.0,10000000.0,1000000,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2678,Bronix,4.0,2.0,3.0,0.0,,Votefor...,0,2018-04-04,2018-07-03,175000000.0,,,BRX,Utility-token,0.0,3.0,2018-02-02,2018-04-03,,,,5.0,,0.0,1.0,0.0,0.0,,237293.418293,-91.23200000000001,1.0,,,,-91.23200000000001
2679,Lavenir,4.0,1.0,,0.0,,Votefor...,0,2018-04-04,2018-05-04,8000000.0,,,LVR,Security,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
2680,Otppay,4.0,2.0,2.0,0.0,,Votefor...,1344700,2018-04-04,2018-06-02,540000000.0,42075300.0,,OTP,Utility-token,0.0,1.0,2018-03-05,2018-04-03,,60000000.0,1250ETH,,,0.0,1.0,0.0,0.0,,,,1.0,,0.09552701273426982,,
2681,Otppay,4.0,2.0,2.0,0.0,,Votefor...,1344700,2018-04-04,2018-06-02,540000000.0,42075300.0,,OTP,Utility-token,0.0,1.0,2018-03-05,2018-04-03,,60000000.0,1250ETH,,,0.0,1.0,0.0,0.0,,,,1.0,,0.09552701273426982,,
2682,WealthMigrate(WRE),4.0,2.0,,0.0,,Votefor...,3369000,2018-04-04,2018-05-21,300000000.0,,,WRE,Utility-token,0.0,,2017-12-15,2018-04-04,,,1000000USD (fiat),4.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.8757616016661932,,
